,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,36.00_36.05_37.80_39.00_39.40_,34.55_34.50_33.30_32.50_,5538,5538.tw,20190628,tse,8_3_3_1_2_,0,1_5_3_5_,35.95,10,RR,0,12,35.95,000000,東明-KY,開曼東明控股股份有限公司,35.95,-,37.00,14:30:00,-,-,0,0,13:30:00,5538.tw_tse_20190628_B_9999268500,1561703400000,0,1,39.40,1,32.30,35.85,35.95
