,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,41.00_41.40_41.50_42.00_42.70_,39.25_39.20_39.10_39.00_38.25_,8427,8427.tw,20190628,tse,4_6_3_1_3_,1_1_1_1_1_,20,RR,0,12,000000,基勝-KY,基勝(開曼)控股股份有限公司,36.90,-,14:30:00,-,-,0,0,13:30:00,1561703400000,0,-,45.10,36.90,41.00
