,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,6.50_6.90_6.98_7.04_,6.11_6.10_6.00_5.88_5.86_,1475,1475.tw,20190628,tse,1_2_2_2_,1_1_3_2_2_,04,0,12,000000,本盟,本盟光電股份有限公司,-,6.14,14:30:00,-,-,0,0,13:30:00,1561703400000,0,-,7.04,5.76,6.40
