,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,32.30_33.00_34.00_35.30_,32.10_31.90_31.80_31.25_31.10_,9931,9931.tw,20181221,tse,1_1_1_1_,1_2_1_1_1_,23,0,12,000000,欣高,欣高石油氣股份有限公司,-,-,14:30:00,-,-,0,0,13:30:00,1545373800000,0,-,35.30,28.90,32.10
