,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,18.00_18.05_18.10_18.15_18.20_,17.95_17.90_17.85_17.80_17.75_,1902,1902.tw,20181221,tse,19_30_12_6_39_,0,1_12_24_35_31_,18.10,09,0,12,17.90,000000,台紙,台灣紙業股份有限公司,18.00,17.95,17.85,14:30:00,1268,17.85,0,2,17.95,2,13:30:00,1902.tw_tse_20181221_B_9999099894,1902.tw_tse_20181221_B_9999070586,1545373800000,0,2,19.85,124,16.25,18.05,17.95
