,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,75.90_76.00_76.10_76.50_76.70_,75.30_75.20_75.10_75.00_74.90_,6416,6416.tw,20190612,tse,2_2_2_1_1_,0,3_3_10_13_1_,76.00,27,0,12,75.20,000000,瑞祺電通,瑞&#35072;電通股份有限公司,76.00,83.40,76.50,14:30:00,-,-,0,7,75.30,7,13:30:00,6416.tw_tse_20190612_B_9999136607,6416.tw_tse_20190612_B_9999107307,1560321000000,0,7,83.40,88,68.40,75.90,75.30
