,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,41.00_41.15_41.20_41.30_41.35_,40.95_40.90_40.85_40.80_40.75_,6591,6591.tw,20190612,tse,10_1_2_1_1_,1,3_6_9_7_1_,41.55,25,RR,0,12,40.80,000000,動力-KY,動力科技股份有限公司,41.20,43.60,40.65,14:30:00,852,40.65,0,10,40.95,10,13:30:00,6591.tw_tse_20190612_B_9999131155,6591.tw_tse_20190612_B_9999107301,1560321000000,0,10,45.30,121,37.10,41.20,40.95
