,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,39.25_39.30_39.40_39.50_39.60_,38.30_37.50_36.60_36.55_36.10_,8427,8427.tw,20190612,tse,1_2_2_1_2_,3_1_1_1_1_,20,RR,0,12,000000,基勝-KY,基勝(開曼)控股股份有限公司,-,37.40,14:30:00,-,-,0,0,13:30:00,1560321000000,0,-,42.10,34.50,38.30
