,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,36.65_36.70_36.90_37.00_37.50_,35.85_35.80_35.65_35.60_35.10_,5538,5538.tw,20181227,tse,3_1_2_1_1_,0,1_2_1_1_1_,36.65,10,RR,0,12,36.65,000000,東明-KY,開曼東明控股股份有限公司,36.65,37.00,36.70,14:30:00,-,-,0,0,13:30:00,5538.tw_tse_20181227_B_9999389190,1545892200000,0,1,40.30,1,33.00,36.65,36.65
