,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,10.45_10.55_10.70_10.75_10.85_,10.00_9.71_9.65_9.51_9.40_,1475,1475.tw,20181227,tse,1_1_1_1_1_,0,1_3_5_1_2_,10.35,04,0,12,10.35,000000,本盟,本盟光電股份有限公司,10.35,-,-,14:30:00,-,-,0,1,10.10,0,13:30:00,1475.tw_tse_20181227_B_9999481842,1545892200000,0,1,11.30,1,9.27,10.30,10.35
