,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,32.50_32.55_32.60_33.00_33.50_,32.10_32.05_32.00_31.90_31.80_,9931,9931.tw,20190314,tse,1_1_2_2_2_,0,4_1_8_2_2_,32.10,23,0,12,32.10,000000,欣高,欣高石油氣股份有限公司,32.10,-,33.10,14:30:00,10,33.10,0,0,13:30:00,9931.tw_tse_20190314_B_9999448891,1552545000000,0,1,35.20,1,28.80,32.00,32.10
