,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,6.85_6.86_6.87_6.88_6.89_,6.83_6.82_6.81_6.80_6.79_,1714,1714.tw,20190314,tse,16_78_35_19_31_,0,14_64_89_117_2_,6.94,21,0,12,6.82,000000,和桐,和桐化學股份有限公司,6.94,6.84,6.83,14:30:00,3315,6.83,0,29,6.83,29,13:30:00,1714.tw_tse_20190314_B_9999030317,1714.tw_tse_20190314_B_9999004788,1552545000000,0,29,7.54,847,6.18,6.86,6.83
