,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,48.70_48.75_48.80_48.90_49.00_,47.50_47.05_47.00_45.00_44.90_,8481,8481.tw,20181225,tse,1_2_1_1_3_,1_1_3_2_3_,20,0,12,000000,政伸,政伸企業股份有限公司,49.10,46.95,14:30:00,-,-,0,0,13:30:00,1545719400000,0,-,53.90,44.10,49.00
