,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,93.70_94.10_94.30_94.40_94.50_,93.60_93.50_93.20_93.10_93.00_,6416,6416.tw,20181225,tse,2_1_1_1_1_,0,1_12_4_4_7_,97.40,27,0,12,92.10,000000,瑞祺電通,瑞&#35072;電通股份有限公司,97.40,97.80,94.30,14:30:00,655,94.30,0,51,93.60,51,13:30:00,6416.tw_tse_20181225_B_9999228402,6416.tw_tse_20181225_B_9999205664,1545719400000,0,51,108.00,568,88.70,98.50,93.60
