,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,5.65_5.66_5.69_5.71_5.87_,5.33_5.30_5.22_5.14_,2491,2491.tw,20181225,tse,1_1_1_1_1_,0,1_2_3_5_,5.66,26,0,12,5.66,000000,吉祥全,吉祥全球實業股份有限公司,5.66,5.60,5.53,14:30:00,-,-,0,0,13:30:00,2491.tw_tse_20181225_B_9999399395,1545719400000,0,1,6.22,1,5.10,5.66,5.66
