,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,5.11_5.13_5.14_5.15_5.17_,4.90_4.72_4.70_4.60_,9928,9928.tw,20190108,tse,3_1_3_2_1_,2_2_10_10_,20,0,12,000000,中視,中國電視事業股份有限公司,5.11,4.93,14:30:00,501,4.93,0,0,13:30:00,1546929000000,0,-,5.62,4.60,5.11
