,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,87.50_87.60_88.40_88.50_88.80_,87.40_87.30_87.20_87.10_87.00_,6416,6416.tw,20190108,tse,14_2_1_1_1_,0,7_4_4_13_18_,90.00,27,0,12,87.10,000000,瑞祺電通,瑞&#35072;電通股份有限公司,90.00,91.40,89.90,14:30:00,-,-,0,14,87.50,16,13:30:00,6416.tw_tse_20190108_B_9999170750,6416.tw_tse_20190108_B_9999146081,1546929000000,0,16,98.10,338,80.30,89.20,87.50
