,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,60.70_61.00_62.00_65.10_65.60_,59.80_59.70_59.50_59.20_59.00_,4555,4555.tw,20190506,tse,1_3_2_2_3_,0,1_1_3_1_1_,60.70,05,0,12,60.70,000000,氣立,台灣氣立股份有限公司,60.70,-,60.20,14:30:00,-,-,0,0,13:30:00,4555.tw_tse_20190506_B_9999381292,1557124200000,0,1,66.70,1,54.70,60.70,60.70
