,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,27.00_27.10_27.15_27.20_27.35_,26.05_26.00_25.80_25.65_25.55_,2910,2910.tw,20190506,tse,1_1_8_1_1_,1_1_1_1_1_,18,0,12,000000,統領,統領百貨股份有限公司,27.20,27.00,14:30:00,-,-,0,0,13:30:00,1557124200000,0,-,29.90,24.50,27.20
