,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,9.89_9.90_,8.11_8.10_,1418,1418.tw,20190506,tse,1_3_,0,1_2_,9.00,04,0,12,9.00,000000,東華,東華合纖股份有限公司,9.00,9.00,8.30,14:30:00,551,8.30,0,1,8.10,0,13:30:00,1418.tw_tse_20190506_B_9998994629,1557124200000,0,2,9.90,2,8.10,9.00,9.00
