,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,22.90_23.00_23.80_24.05_,21.05_20.50_20.40_20.30_20.00_,1470,1470.tw,20190506,tse,1_2_1_2_,1_1_1_1_1_,04,0,12,000000,大統新創,大統精密染整股份有限公司,21.80,21.70,14:30:00,41,21.80,0,0,13:30:00,1557124200000,0,-,24.05,19.75,21.90
