,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,26.90_27.40_27.50_27.80_27.85_,26.40_26.35_25.70_25.65_25.55_,2910,2910.tw,20190124,tse,1_1_1_1_1_,0,2_1_1_1_1_,26.90,18,0,12,26.90,000000,統領,統領百貨股份有限公司,26.90,27.15,26.40,14:30:00,-,-,0,5,27.90,0,13:30:00,2910.tw_tse_20190124_B_9999455811,1548311400000,0,1,29.55,1,24.25,26.90,26.90
