,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,75.50_75.60_75.80_75.90_76.00_,75.10_75.00_74.90_74.80_74.70_,6416,6416.tw,20190618,tse,6_2_1_2_5_,1,15_6_2_3_7_,75.60,27,0,12,75.10,000000,瑞祺電通,瑞&#35072;電通股份有限公司,75.20,-,75.80,14:30:00,-,-,0,2,75.20,3,13:30:00,6416.tw_tse_20190618_B_9999220227,6416.tw_tse_20190618_B_9999149395,1560839400000,0,3,82.60,36,67.60,75.10,75.20
