,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,10.10_10.15_10.20_10.25_10.30_,10.05_10.00_9.99_9.98_9.95_,1423,1423.tw,20190410,tse,23_14_18_13_27_,0,44_35_33_6_2_,10.15,04,0,12,10.05,000000,利華,利華羊毛工業股份有限公司,10.15,-,10.20,14:30:00,2808,10.20,0,0,13:30:00,1423.tw_tse_20190410_B_9999021972,1423.tw_tse_20190410_B_9999015300,1554877800000,0,2,11.20,168,9.18,10.20,10.10
