,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,7.64_7.66_7.71_7.92_,6.72_6.71_6.69_6.48_,1418,1418.tw,20190111,tse,1_1_1_2_,2_2_2_4_,04,0,12,000000,東華,東華合纖股份有限公司,7.20,6.72,14:30:00,5,7.20,0,0,13:30:00,1547188200000,0,-,7.92,6.48,7.20
