,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,60.40_60.70_60.80_60.90_61.00_,60.30_60.20_60.10_60.00_59.90_,1589,1589.tw,20190729,tse,2_1_3_3_17_,3,29_13_18_31_12_,61.60,05,RR,0,12,60.20,000000,永冠-KY,永冠能源科技集團有限公司,61.60,-,60.70,14:30:00,-,-,0,40,60.30,43,13:30:00,1589.tw_tse_20190729_B_9999087050,1589.tw_tse_20190729_B_9999060007,1564381800000,0,43,67.70,843,55.50,61.60,60.30
