,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,13.25_13.30_13.35_13.80_14.05_,13.10_13.05_13.00_12.95_12.90_,5906,5906.tw,20190729,tse,3_15_6_1_1_,0,2_3_16_2_5_,13.30,18,RR,0,12,13.10,000000,台南-KY,台南企業(開曼)股份有限公司,13.15,13.30,13.20,14:30:00,-,-,0,0,13:30:00,5906.tw_tse_20190729_B_9999264443,5906.tw_tse_20190729_B_9999264039,1564381800000,0,1,14.60,6,12.00,13.30,13.30
