,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,7.33_7.34_7.35_7.37_7.47_,7.25_7.21_7.20_7.14_7.13_,2543,2543.tw,20190729,tse,2_3_2_1_3_,0,2_3_10_3_10_,7.31,14,0,12,7.31,000000,皇昌,皇昌營造股份有限公司,7.31,7.31,7.30,14:30:00,372,7.30,0,0,13:30:00,2543.tw_tse_20190729_B_9999728842,1564381800000,0,1,7.99,1,6.55,7.27,7.31
