,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,78.00_78.10_78.20_78.30_78.40_,77.90_77.80_77.70_77.60_77.50_,6416,6416.tw,20190627,tse,5_1_3_4_5_,0,5_12_3_4_15_,78.40,27,0,12,77.10,000000,瑞祺電通,瑞&#35072;電通股份有限公司,77.10,84.70,79.00,14:30:00,-,-,0,4,78.00,4,13:30:00,6416.tw_tse_20190627_B_9999095833,6416.tw_tse_20190627_B_9999048768,1561617000000,0,4,84.70,114,69.30,77.00,78.00
