,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,14.35_14.40_14.45_14.90_15.00_,13.90_13.80_13.60_13.55_13.00_,2429,2429.tw,20190509,tse,1_5_1_1_1_,3_2_1_1_4_,28,0,12,000000,銘旺科,銘旺科技股份有限公司,14.40,14.25,14:30:00,-,-,0,0,13:30:00,1557383400000,0,-,15.80,13.00,14.40
