,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,18.10_18.15_18.20_18.30_18.35_,18.05_18.00_17.95_17.90_17.85_,1219,1219.tw,20190812,tse,6_6_21_7_3_,0,2_15_30_18_9_,18.10,02,0,12,17.95,000000,福壽,福壽實業股份有限公司,18.05,18.10,18.00,14:30:00,166,18.00,0,3,18.10,3,13:30:00,1219.tw_tse_20190812_B_9999075113,1219.tw_tse_20190812_B_9999034239,1565591400000,0,3,19.90,110,16.30,18.10,18.10
