,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,28.80_28.85_28.90_28.95_29.00_,28.75_28.70_28.65_28.60_28.55_,4906,4906.tw,20190812,tse,47_31_51_56_213_,12,47_169_117_198_42_,29.45,27,0,12,28.60,000000,正文,正文科技股份有限公司,28.80,28.85,28.75,14:30:00,1437,28.75,0,572,28.75,572,13:30:00,4906.tw_tse_20190812_B_9999057055,4906.tw_tse_20190812_B_9999034519,1565591400000,0,572,31.25,12431,25.65,28.45,28.75
