,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,8.35_8.36_8.38_8.41_8.47_,7.50_7.47_7.41_7.38_7.37_,1418,1418.tw,20190812,tse,1_1_1_1_1_,1_4_4_1_1_,04,0,12,000000,東華,東華合纖股份有限公司,7.37,7.36,14:30:00,35,7.36,0,0,13:30:00,1565591400000,0,-,8.47,6.93,7.70
