,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,8.13_8.14_8.15_,7.41_7.25_7.21_7.20_7.11_,1438,1438.tw,20190107,tse,4_3_50_,3_7_5_5_5_,14,0,12,000000,裕豐,裕豐國際開發股份有限公司,7.39,7.23,14:30:00,2,7.23,0,10,8.15,0,13:30:00,1438.tw_tse_20190107_B_9999140853,1546842600000,0,0,8.15,0,6.67,7.41
