,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,12.10_12.15_12.85_12.90_12.95_,11.90_11.85_11.45_11.10_10.90_,6172,6172.tw,20190107,tse,1_2_3_1_5_,1_3_1_1_5_,25,0,12,000000,互億,互億科技股份有限公司,11.90,11.20,14:30:00,-,-,0,1,12.50,0,13:30:00,6172.tw_tse_20190107_B_9999965404,1546842600000,0,0,13.05,0,10.75,11.90
