,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,8.29_8.30_8.32_8.33_8.34_,8.25_8.21_8.20_8.19_8.18_,1454,1454.tw,20190107,tse,1_10_2_3_8_,5_6_3_5_10_,04,0,12,000000,台富,台灣富綢纖維股份有限公司,8.24,-,14:30:00,1,8.24,0,1,8.35,0,13:30:00,1454.tw_tse_20190107_B_9999965721,1546842600000,0,0,9.07,0,7.43,8.25
