,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,178.50_179.00_179.50_180.00_180.50_,178.00_177.50_177.00_176.00_175.00_,6666,6666.tw,20190107,tse,2_6_3_17_1_,0,3_2_4_21_3_,179.00,22,RR,0,12,171.50,000000,羅麗芬-KY,羅麗芬控股股份有限公司,173.00,180.00,179.50,14:30:00,503,180.00,0,13,178.50,13,13:30:00,6666.tw_tse_20190107_B_9999151574,6666.tw_tse_20190107_B_9999129170,1546842600000,0,13,187.50,225,153.50,170.50,178.50
