,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,23.25_23.30_23.40_23.45_,21.00_20.75_20.70_20.35_20.30_,1470,1470.tw,20190820,tse,1_1_1_3_,3_3_2_3_1_,04,0,12,000000,大統新創,大統精密染整股份有限公司,19.25,-,14:30:00,-,-,0,0,13:30:00,1566282600000,0,-,23.45,19.25,21.35
