,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,17.50_17.95_18.00_18.45_18.50_,16.60_16.50_15.70_,5259,5259.tw,20190820,tse,7_4_15_1_55_,2_1_1_,26,0,12,000000,奕智博,清惠實業股份有限公司,16.90,16.60,14:30:00,170,16.90,0,0,13:30:00,1566282600000,0,-,19.00,15.60,17.30
