,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,39.65_39.75_39.80_39.90_40.00_,38.60_38.55_38.50_38.15_38.00_,8427,8427.tw,20190808,tse,1_1_1_1_6_,3_1_3_1_5_,20,RR,0,12,000000,基勝-KY,基勝(開曼)控股股份有限公司,-,38.00,14:30:00,-,-,0,0,13:30:00,1565245800000,0,-,42.45,34.75,38.60
