,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,24.70_24.75_24.80_25.35_25.40_,23.65_23.60_23.35_23.30_23.25_,2936,2936.tw,20190808,tse,5_2_8_1_2_,0,3_1_5_2_5_,24.70,18,RR,0,12,24.70,000000,客思達-KY,客思達股份有限公司,24.70,24.70,24.50,14:30:00,-,-,0,0,13:30:00,2936.tw_tse_20190808_B_9999322699,1565245800000,0,1,27.25,1,22.35,24.80,24.70
