,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,98.50_98.60_98.70_98.80_98.90_,98.20_98.10_98.00_97.80_97.70_,6416,6416.tw,20190318,tse,4_2_2_3_2_,0,2_2_13_4_1_,99.40,27,0,12,97.40,000000,瑞祺電通,瑞&#35072;電通股份有限公司,98.00,100.00,98.20,14:30:00,540,98.20,0,13,98.20,13,13:30:00,6416.tw_tse_20190318_B_9999061885,6416.tw_tse_20190318_B_9999031815,1552890600000,0,13,106.50,261,87.50,97.20,98.20
