,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,278.50_279.00_279.50_280.00_280.50_,278.00_277.50_277.00_276.50_276.00_,8341,8341.tw,20190702,tse,3_3_10_128_1_,0,1_5_8_3_17_,278.50,20,0,12,275.00,000000,日友,日友環保科技股份有限公司,277.00,280.00,278.50,14:30:00,635,278.50,0,23,278.00,23,13:30:00,8341.tw_tse_20190702_B_9999073737,8341.tw_tse_20190702_B_9999049432,1562049000000,0,23,304.50,231,249.50,277.00,278.00
