,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,41.25_41.40_41.50_42.00_42.70_,40.65_40.60_40.25_40.10_40.05_,8427,8427.tw,20190624,tse,1_10_2_1_2_,0,1_2_1_1_1_,41.40,20,RR,0,12,40.00,000000,基勝-KY,基勝(開曼)控股股份有限公司,40.00,41.50,40.90,14:30:00,-,-,0,1,40.00,0,13:30:00,8427.tw_tse_20190624_B_9999194823,8427.tw_tse_20190624_B_9999170345,1561357800000,0,1,43.90,28,36.00,39.95,41.10
