,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,2.79_2.80_2.86_2.87_2.90_,2.68_2.64_2.63_2.58_2.52_,6225,6225.tw,20190624,tse,2_1_1_2_5_,0,3_2_2_3_5_,2.80,26,0,12,2.80,000000,天瀚,天瀚科技股份有限公司,2.80,2.79,2.66,14:30:00,874,2.66,0,0,13:30:00,6225.tw_tse_20190624_B_9999266171,1561357800000,0,2,3.06,2,2.52,2.79,2.80
