,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,93.70_93.90_94.00_94.20_94.30_,93.50_93.40_93.30_93.20_93.10_,6416,6416.tw,20190214,tse,1_1_3_2_3_,1,8_6_7_1_8_,95.30,27,0,12,93.00,000000,瑞祺電通,瑞&#35072;電通股份有限公司,93.70,-,103.00,14:30:00,-,-,0,18,93.50,18,13:30:00,6416.tw_tse_20190214_B_9999051857,6416.tw_tse_20190214_B_9999026767,1550125800000,0,18,103.00,316,84.40,93.70,93.50
