,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,13.85_13.90_13.95_14.00_14.40_,13.80_13.35_13.25_13.20_13.10_,2429,2429.tw,20190221,tse,1_1_1_1_1_,2_6_1_2_1_,28,0,12,000000,銘旺科,銘旺科技股份有限公司,-,13.50,14:30:00,-,-,0,5,14.85,0,13:30:00,2429.tw_tse_20190221_B_9999983968,1550730600000,0,0,14.85,0,12.15,13.50
