,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,196.50_197.00_197.50_198.00_198.50_,196.00_195.50_195.00_194.50_194.00_,1477,1477.tw,20190221,tse,6_52_44_34_33_,3,7_10_30_42_84_,197.50,04,0,12,194.00,000000,聚陽,聚陽實業股份有限公司,197.00,196.00,195.50,14:30:00,2781,196.00,0,73,197.00,73,13:30:00,1477.tw_tse_20190221_B_9999001007,1477.tw_tse_20190221_B_9998975835,1550730600000,0,73,216.50,983,177.50,197.00,196.50
