,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,10.40_10.45_10.50_10.55_10.60_,-,5259,5259.tw,20190118,tse,20_2_12_29_28_,0,-,10.55,26,0,12,10.55,000000,清惠,清惠實業股份有限公司,10.55,10.40,10.35,14:30:00,238,10.35,0,0,13:30:00,5259.tw_tse_20190118_B_9999816841,1547793000000,0,8,11.25,8,9.23,10.25,10.55
