,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,35.45_35.50_36.40_36.90_37.50_,34.85_34.80_34.70_34.50_34.45_,5538,5538.tw,20190118,tse,3_1_1_1_1_,0,1_1_2_1_1_,35.00,10,RR,0,12,35.00,000000,東明-KY,開曼東明控股股份有限公司,35.00,35.35,35.10,14:30:00,-,-,0,0,13:30:00,5538.tw_tse_20190118_B_9999257706,1547793000000,0,1,38.40,1,31.50,34.95,35.00
