,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,77.30_77.40_77.80_77.90_78.00_,77.00_76.90_76.80_76.70_76.60_,6416,6416.tw,20190731,tse,2_1_2_1_3_,0,2_19_12_9_12_,77.40,27,0,12,76.60,000000,瑞祺電通,瑞&#35072;電通股份有限公司,77.40,81.20,77.40,14:30:00,110,77.40,0,1,77.00,1,13:30:00,6416.tw_tse_20190731_B_9999050402,6416.tw_tse_20190731_B_9999023384,1564554600000,0,1,85.10,106,69.70,77.40,77.00
