,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,40.05_40.10_40.30_40.80_41.00_,39.10_39.00_38.50_35.75_,8427,8427.tw,20190731,tse,1_2_1_1_1_,2_3_1_2_,20,RR,0,12,000000,基勝-KY,基勝(開曼)控股股份有限公司,-,-,14:30:00,-,-,0,0,13:30:00,1564554600000,0,-,43.65,35.75,39.70
