,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,36.60_37.00_37.15_37.40_37.50_,36.20_36.00_35.80_35.50_35.00_,5538,5538.tw,20181220,tse,3_1_1_1_2_,0,2_11_1_10_15_,36.80,10,RR,0,12,36.30,000000,東明-KY,開曼東明控股股份有限公司,36.50,36.65,36.50,14:30:00,-,-,0,0,13:30:00,5538.tw_tse_20181220_B_9999246735,5538.tw_tse_20181220_B_9999246111,1545287400000,0,7,40.30,36,33.00,36.65,36.30
