,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,63.30_63.50_63.70_64.10_64.40_,62.70_62.60_62.50_62.40_62.30_,6641,6641.tw,20181220,tse,1_1_1_1_1_,1,1_5_1_1_1_,63.50,20,RR,0,12,62.30,000000,基士德-KY,基士德科技股份有限公司,63.20,64.40,64.00,14:30:00,150,64.40,0,0,13:30:00,6641.tw_tse_20181220_B_9999199112,6641.tw_tse_20181220_B_9999176607,1545287400000,0,1,69.80,46,57.20,63.50,63.20
