,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,39.55_39.60_39.90_40.00_40.10_,38.85_38.80_38.70_38.60_38.55_,8427,8427.tw,20190522,tse,1_1_3_2_2_,0,2_1_1_6_1_,39.50,20,RR,0,12,38.60,000000,基勝-KY,基勝(開曼)控股股份有限公司,39.50,38.95,38.40,14:30:00,-,-,0,0,13:30:00,8427.tw_tse_20190522_B_9999351268,8427.tw_tse_20190522_B_9999350326,1558506600000,0,1,43.50,5,35.60,39.55,38.60
