,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,17.80_19.20_,16.80_16.55_16.30_16.10_16.05_,1470,1470.tw,20190102,tse,3_1_,1_1_1_8_1_,04,0,12,000000,大統新創,大統精密染整股份有限公司,-,-,14:30:00,-,-,0,1,17.80,0,13:30:00,1470.tw_tse_20190102_B_9999967968,1546410600000,0,0,19.25,0,15.75,17.50
