,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,37.20_37.25_37.35_37.45_37.50_,36.30_36.20_35.60_35.50_35.40_,5538,5538.tw,20190430,tse,10_1_1_1_1_,0,9_5_1_3_4_,36.90,10,RR,0,12,36.90,000000,東明-KY,開曼東明控股股份有限公司,36.90,-,36.70,14:30:00,-,-,0,0,13:30:00,5538.tw_tse_20190430_B_9999199580,1556605800000,0,1,40.15,1,32.85,36.50,36.90
