,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,57.50_57.60_57.70_57.80_57.90_,57.40_57.10_57.00_56.90_56.80_,4560,4560.tw,20190329,tse,3_4_11_8_16_,0,1_2_1_16_2_,57.60,05,RR,0,12,56.90,000000,強信-KY,強信機械科技股份有限公司,57.40,57.50,57.20,14:30:00,296,57.20,0,29,57.40,29,13:30:00,4560.tw_tse_20190329_B_9999048508,4560.tw_tse_20190329_B_9999017370,1553841000000,0,29,62.90,349,51.50,57.20,57.40
