,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,46.40_46.45_46.50_46.65_46.70_,46.00_45.75_45.70_45.55_45.50_,6671,6671.tw,20190215,tse,3_1_9_4_8_,0,26_7_3_2_5_,46.70,20,RR,0,12,46.00,000000,三能-KY,三能集團控股股份有限公司,46.70,-,51.00,14:30:00,-,-,0,1,46.00,1,13:30:00,6671.tw_tse_20190215_B_9999051936,6671.tw_tse_20190215_B_9999023160,1550212200000,0,1,51.00,35,41.80,46.40,46.00
