,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,37.40_37.45_37.50_37.55_37.60_,37.35_37.30_37.25_37.20_37.15_,4942,4942.tw,20190625,tse,4_32_19_9_7_,1,2_2_3_7_7_,38.10,26,0,12,37.20,000000,嘉彰,嘉彰股份有限公司,38.10,39.30,38.20,14:30:00,-,-,0,7,37.35,7,13:30:00,4942.tw_tse_20190625_B_9999111003,4942.tw_tse_20190625_B_9999084198,1561444200000,0,7,41.70,371,34.20,37.95,37.35
