,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,35.50_35.95_36.00_36.05_37.00_,34.55_34.50_34.20_34.00_33.30_,5538,5538.tw,20190625,tse,1_1_12_3_1_,0,1_4_3_2_3_,35.50,10,RR,0,12,35.50,000000,東明-KY,開曼東明控股股份有限公司,35.50,-,35.60,14:30:00,-,-,0,0,13:30:00,5538.tw_tse_20190625_B_9999656912,1561444200000,0,1,39.30,1,32.20,35.75,35.50
