,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,42.40_42.45_42.65_42.90_43.20_,42.05_42.00_41.95_41.90_41.85_,1419,1419.tw,20190219,tse,1_6_1_3_1_,1_1_5_12_7_,04,0,12,000000,新紡,新光紡織股份有限公司,42.40,41.05,14:30:00,102,42.40,0,1,42.00,0,13:30:00,1419.tw_tse_20190219_B_9999100102,1550557800000,0,0,46.25,0,37.85,42.05
