,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,48.35_48.40_48.45_48.50_48.55_,48.25_48.20_48.15_48.10_48.05_,4919,4919.tw,20190313,tse,1_17_10_125_19_,2,17_42_14_23_3_,48.45,24,0,12,47.80,000000,新唐,新唐科技股份有限公司,48.10,48.65,48.30,14:30:00,650,48.30,0,71,48.35,74,13:30:00,4919.tw_tse_20190313_B_9999116199,4919.tw_tse_20190313_B_9999092695,1552458600000,0,74,52.90,820,43.30,48.10,48.30
