,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,31.40_31.65_32.60_32.70_33.00_,30.15_30.10_29.95_29.60_29.50_,2424,2424.tw,20190313,tse,1_1_1_2_2_,0,1_3_1_1_1_,30.15,25,0,12,30.15,000000,隴華,隴華電子股份有限公司,30.15,30.15,30.10,14:30:00,83,30.10,0,0,13:30:00,2424.tw_tse_20190313_B_9999226621,1552458600000,0,1,33.10,1,27.10,30.10,30.15
